Manufacturer,Model,Category,Fuel type,Gear box type,Drive wheels,Doors,Wheel,Color,Leather interior,Manufacturer_cleaned,Model_cleaned,Category_cleaned,Fuel type_cleaned,Gear box type_cleaned,Drive wheels_cleaned,Doors_cleaned,Wheel_cleaned,Color_cleaned,Leather interior_cleaned,Manufacturer_scaled,Model_scaled,Category_scaled,Fuel type_scaled,Gear box type_scaled,Drive wheels_scaled,Doors_scaled,Wheel_scaled,Color_scaled,Leather interior_scaled,Levy,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Levy_cleaned,Prod. year_cleaned,Engine volume_cleaned,isTurbo,Mileage_cleaned,Cylinders_cleaned,Airbags_cleaned,Levy_scaled,Prod. year_scaled,Engine volume_scaled,Mileage_scaled,Cylinders_scaled,Airbags_scaled,Price
TOYOTA,Wish,Minivan,CNG,Automatic,4x4,04-May,Right-hand drive,Blue,Yes,TOYOTA,WISH,MINIVAN,CNG,AUTOMATIC,4X4,4,RIGHT-HAND DRIVE,BLUE,YES,14378.2583811,18902.3470782,21139.4158882,9029.0145166,16011.0486705,18911.5534039,17089.9312887,8945.6475385,51432.4322560,18478.9556784,-,2005,1.8,27000 km,4.0000000,10,0,2005,1.8000000,0,27000,4.0000000,10,0.0000000,0.8148148,0.0900000,0.0000126,0.2000000,0.6250000,9095
LAND ROVER,Land Rover Sport,Jeep,Petrol,Tiptronic,4x4,04-May,Left wheel,White,Yes,LAND ROVER,LAND ROVER SPORT,JEEP,PETROL,TIPTRONIC,4X4,4,LEFT WHEEL,WHITE,YES,48408.2077807,26696.3011163,23520.2505712,17162.3155529,25387.1017835,18911.5534039,17089.9312887,20737.4846683,18498.8401849,18478.9556784,-,2007,4.2,256000 km,8.0000000,6,0,2007,4.2000000,0,256000,8.0000000,6,0.0000000,0.8395062,0.2100000,0.0001192,0.4666667,0.3750000,18189
HONDA,Odyssey,Sedan,Petrol,Automatic,Front,04-May,Left wheel,Black,Yes,HONDA,ODYSSEY,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLACK,YES,14390.6988168,14195.0355592,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18086.8626653,18478.9556784,1820,2019,3.5,13994 km,6.0000000,12,1820,2019,3.5000000,0,13994,6.0000000,12,0.1553696,0.9876543,0.1750000,0.0000065,0.3333333,0.7500000,19757
FORD,C-MAX,Hatchback,Hybrid,Variator,Front,04-May,Left wheel,Grey,No,FORD,C-MAX,HATCHBACK,HYBRID,VARIATOR,FRONT,4,LEFT WHEEL,GREY,NO,16689.1262008,18378.3799451,11346.8436235,10903.2491977,15129.3860444,20599.3767854,17089.9312887,20737.4846683,19423.6326880,23533.4518021,642,2012,2,208000 km,4.0000000,8,642,2012,2.0000000,0,208000,4.0000000,8,0.0548062,0.9012346,0.1000000,0.0000969,0.2000000,0.5000000,13000
LEXUS,IS 200,Sedan,Petrol,Automatic,Rear,04-May,Left wheel,White,Yes,LEXUS,IS 200,SEDAN,PETROL,AUTOMATIC,REAR,4,LEFT WHEEL,WHITE,YES,19295.3661710,14541.1211907,14159.5858168,17162.3155529,16011.0486705,17448.8573494,17089.9312887,20737.4846683,18498.8401849,18478.9556784,891,2016,2,58328 km,4.0000000,12,891,2016,2.0000000,0,58328,4.0000000,12,0.0760628,0.9506173,0.1000000,0.0000272,0.2000000,0.7500000,3763
LEXUS,GX 460,Jeep,Petrol,Automatic,4x4,04-May,Left wheel,Black,Yes,LEXUS,GX 460,JEEP,PETROL,AUTOMATIC,4X4,4,LEFT WHEEL,BLACK,YES,19295.3661710,25380.3372408,23520.2505712,17162.3155529,16011.0486705,18911.5534039,17089.9312887,20737.4846683,18086.8626653,18478.9556784,1811,2010,4.6,260771 km,8.0000000,0,1811,2010,4.6000000,0,260771,8.0000000,0,0.1546013,0.8765432,0.2300000,0.0001214,0.4666667,0.0000000,941
HONDA,Insight,Sedan,Hybrid,Tiptronic,Front,04-May,Left wheel,Green,Yes,HONDA,INSIGHT,SEDAN,HYBRID,TIPTRONIC,FRONT,4,LEFT WHEEL,GREEN,YES,14390.6988168,8448.3061450,14159.5858168,10903.2491977,25387.1017835,20599.3767854,17089.9312887,20737.4846683,9189.5495385,18478.9556784,447,2013,1.3,44000 km,4.0000000,8,447,2013,1.3000000,0,44000,4.0000000,8,0.0381595,0.9135802,0.0650000,0.0000205,0.2000000,0.5000000,14113
TOYOTA,Camry,Sedan,Hybrid,Variator,Front,04-May,Left wheel,White,No,TOYOTA,CAMRY,SEDAN,HYBRID,VARIATOR,FRONT,4,LEFT WHEEL,WHITE,NO,14378.2583811,12742.1087257,14159.5858168,10903.2491977,15129.3860444,20599.3767854,17089.9312887,20737.4846683,18498.8401849,23533.4518021,-,2012,2.5,320000 km,4.0000000,6,0,2012,2.5000000,0,320000,4.0000000,6,0.0000000,0.9012346,0.1250000,0.0001490,0.2000000,0.3750000,20385
DODGE,Avenger,Sedan,Petrol,Automatic,Front,04-May,Left wheel,White,Yes,DODGE,AVENGER,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,10659.8669974,10892.5908930,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,900,2015,2.4,101394 km,4.0000000,12,900,2015,2.4000000,0,101394,4.0000000,12,0.0768311,0.9382716,0.1200000,0.0000472,0.2000000,0.7500000,2666
TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Left wheel,Black,Yes,TOYOTA,CAMRY,SEDAN,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,BLACK,YES,14378.2583811,12742.1087257,14159.5858168,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18086.8626653,18478.9556784,394,2014,2.5,398069 km,4.0000000,12,394,2014,2.5000000,0,398069,4.0000000,12,0.0336350,0.9259259,0.1250000,0.0001854,0.2000000,0.7500000,1098
HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Left wheel,Silver,Yes,HYUNDAI,SONATA,SEDAN,LPG,AUTOMATIC,FRONT,4,LEFT WHEEL,SILVER,YES,21956.5739967,13621.9359885,14159.5858168,13617.4413579,16011.0486705,20599.3767854,17089.9312887,20737.4846683,15333.5653059,18478.9556784,639,2014,2,493905 km,4.0000000,4,639,2014,2.0000000,0,493905,4.0000000,4,0.0545501,0.9259259,0.1000000,0.0002300,0.2000000,0.2500000,9938
MERCEDES-BENZ,E 350,Coupe,Diesel,Automatic,Rear,02-Mar,Left wheel,Black,Yes,MERCEDES-BENZ,E 350,COUPE,DIESEL,AUTOMATIC,REAR,2,LEFT WHEEL,BLACK,YES,18318.5683697,11656.3850257,21840.5164177,36298.9310787,16011.0486705,17448.8573494,85611.0594215,20737.4846683,18086.8626653,18478.9556784,1172,2011,3.5,226251 km,6.0000000,12,1172,2011,3.5000000,0,226251,6.0000000,12,0.1000512,0.8888889,0.1750000,0.0001054,0.3333333,0.7500000,1568
HONDA,Insight,Hatchback,Hybrid,Automatic,Front,04-May,Left wheel,Silver,Yes,HONDA,INSIGHT,HATCHBACK,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,SILVER,YES,14390.6988168,8448.3061450,11346.8436235,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,15333.5653059,18478.9556784,574,2010,1.3,189571 km,4.0000000,0,574,2010,1.3000000,0,189571,4.0000000,0,0.0490012,0.8765432,0.0650000,0.0000883,0.2000000,0.0000000,706
SUBARU,Crosstrek,Jeep,Petrol,Tiptronic,Front,04-May,Left wheel,Green,No,SUBARU,CROSSTREK,JEEP,PETROL,TIPTRONIC,FRONT,4,LEFT WHEEL,GREEN,NO,10017.6110059,17332.7727043,23520.2505712,17162.3155529,25387.1017835,20599.3767854,17089.9312887,20737.4846683,9189.5495385,23533.4518021,765,2015,2,115000 km,6.0000000,12,765,2015,2.0000000,0,115000,6.0000000,12,0.0653065,0.9382716,0.1000000,0.0000536,0.3333333,0.7500000,23521
HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Left wheel,Orange,Yes,HYUNDAI,SONATA,SEDAN,LPG,AUTOMATIC,FRONT,4,LEFT WHEEL,ORANGE,YES,21956.5739967,13621.9359885,14159.5858168,13617.4413579,16011.0486705,20599.3767854,17089.9312887,20737.4846683,14132.4263301,18478.9556784,891,2016,2,410137 km,4.0000000,4,891,2016,2.0000000,0,410137,4.0000000,4,0.0760628,0.9506173,0.1000000,0.0001910,0.2000000,0.2500000,13172
MERCEDES-BENZ,ML 350,Jeep,Petrol,Tiptronic,4x4,04-May,Left wheel,Silver,Yes,MERCEDES-BENZ,ML 350,JEEP,PETROL,TIPTRONIC,4X4,4,LEFT WHEEL,SILVER,YES,18318.5683697,15939.5920151,23520.2505712,17162.3155529,25387.1017835,18911.5534039,17089.9312887,20737.4846683,15333.5653059,18478.9556784,2188,2007,3.5,246400 km,6.0000000,8,2188,2007,3.5000000,0,246400,6.0000000,8,0.1867850,0.8395062,0.1750000,0.0001147,0.3333333,0.5000000,12544
HYUNDAI,H1,Minivan,Diesel,Automatic,Front,04-May,Left wheel,Black,Yes,HYUNDAI,H1,MINIVAN,DIESEL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLACK,YES,21956.5739967,29101.7545057,21139.4158882,36298.9310787,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18086.8626653,18478.9556784,777,2014,2.5,273500 km,4.0000000,4,777,2014,2.5000000,0,273500,4.0000000,4,0.0663309,0.9259259,0.1250000,0.0001274,0.2000000,0.2500000,25763
VOLKSWAGEN,Passat,Sedan,Diesel,Tiptronic,Front,04-May,Left wheel,Grey,Yes,VOLKSWAGEN,PASSAT,SEDAN,DIESEL,TIPTRONIC,FRONT,4,LEFT WHEEL,GREY,YES,11764.1629492,14387.1422878,14159.5858168,36298.9310787,25387.1017835,20599.3767854,17089.9312887,20737.4846683,19423.6326880,18478.9556784,642,2012,2.0 Turbo,97070 km,4.0000000,12,642,2012,2.0000000,1,97070,4.0000000,12,0.0548062,0.9012346,0.1000000,0.0000452,0.2000000,0.7500000,11290
TOYOTA,CHR,Jeep,Petrol,Automatic,Front,04-May,Left wheel,White,Yes,TOYOTA,CHR,JEEP,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,14378.2583811,16600.8140423,23520.2505712,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,1077,2019,2,4330 km,4.0000000,12,1077,2019,2.0000000,0,4330,4.0000000,12,0.0919413,0.9876543,0.1000000,0.0000020,0.2000000,0.7500000,29793
HYUNDAI,Sonata,Sedan,LPG,Automatic,Front,04-May,Left wheel,Orange,Yes,HYUNDAI,SONATA,SEDAN,LPG,AUTOMATIC,FRONT,4,LEFT WHEEL,ORANGE,YES,21956.5739967,13621.9359885,14159.5858168,13617.4413579,16011.0486705,20599.3767854,17089.9312887,20737.4846683,14132.4263301,18478.9556784,765,2015,2,603446 km,4.0000000,4,765,2015,2.0000000,0,603446,4.0000000,4,0.0653065,0.9382716,0.1000000,0.0002810,0.2000000,0.2500000,9252
SUBARU,Legacy bl5,Sedan,Petrol,Tiptronic,4x4,04-May,Right-hand drive,Silver,No,SUBARU,LEGACY BL5,SEDAN,PETROL,TIPTRONIC,4X4,4,RIGHT-HAND DRIVE,SILVER,NO,10017.6110059,19851.7817860,14159.5858168,17162.3155529,25387.1017835,18911.5534039,17089.9312887,8945.6475385,15333.5653059,23533.4518021,-,2003,2.0 Turbo,182000 km,4.0000000,2,0,2003,2.0000000,1,182000,4.0000000,2,0.0000000,0.7901235,0.1000000,0.0000848,0.2000000,0.1250000,9408
MERCEDES-BENZ,C 230,Sedan,LPG,Tiptronic,Rear,04-May,Left wheel,White,Yes,MERCEDES-BENZ,C 230,SEDAN,LPG,TIPTRONIC,REAR,4,LEFT WHEEL,WHITE,YES,18318.5683697,16436.9892859,14159.5858168,13617.4413579,25387.1017835,17448.8573494,17089.9312887,20737.4846683,18498.8401849,18478.9556784,-,2005,2.5,235000 km,6.0000000,0,0,2005,2.5000000,0,235000,6.0000000,0,0.0000000,0.8148148,0.1250000,0.0001094,0.3333333,0.0000000,13015
LEXUS,RX 450,Jeep,Hybrid,Automatic,4x4,04-May,Left wheel,Black,No,LEXUS,RX 450,JEEP,HYBRID,AUTOMATIC,4X4,4,LEFT WHEEL,BLACK,NO,19295.3661710,9980.3011905,23520.2505712,10903.2491977,16011.0486705,18911.5534039,17089.9312887,20737.4846683,18086.8626653,23533.4518021,1055,2013,3.5,0 km,6.0000000,0,1055,2013,3.5000000,0,0,6.0000000,0,0.0900632,0.9135802,0.1750000,0.0000000,0.3333333,0.0000000,36065
MERCEDES-BENZ,C 180 komp,Sedan,Petrol,Tiptronic,Rear,04-May,Left wheel,Beige,Yes,MERCEDES-BENZ,C 180 KOMP,SEDAN,PETROL,TIPTRONIC,REAR,4,LEFT WHEEL,BEIGE,YES,18318.5683697,19851.7817860,14159.5858168,17162.3155529,25387.1017835,17448.8573494,17089.9312887,20737.4846683,17070.8028294,18478.9556784,-,2006,1.8,140000 km,4.0000000,0,0,2006,1.8000000,0,140000,4.0000000,0,0.0000000,0.8271605,0.0900000,0.0000652,0.2000000,0.0000000,14113
TOYOTA,Yaris RS,Hatchback,Petrol,Tiptronic,Front,04-May,Left wheel,Blue,Yes,TOYOTA,YARIS RS,HATCHBACK,PETROL,TIPTRONIC,FRONT,4,LEFT WHEEL,BLUE,YES,14378.2583811,19851.7817860,11346.8436235,17162.3155529,25387.1017835,20599.3767854,17089.9312887,20737.4846683,51432.4322560,18478.9556784,-,2016,1.5,55000 km,4.0000000,12,0,2016,1.5000000,0,55000,4.0000000,12,0.0000000,0.9506173,0.0750000,0.0000256,0.2000000,0.7500000,26030
MERCEDES-BENZ,Vito,Goods wagon,Diesel,Manual,Rear,04-May,Left wheel,Red,No,MERCEDES-BENZ,VITO,GOODS WAGON,DIESEL,MANUAL,REAR,4,LEFT WHEEL,RED,NO,18318.5683697,22804.3614112,234177.2442192,36298.9310787,39404.6623373,17448.8573494,17089.9312887,20737.4846683,13860.8704964,23533.4518021,-,2001,2.2 Turbo,380000 km,4.0000000,2,0,2001,2.2000000,1,380000,4.0000000,2,0.0000000,0.7654321,0.1100000,0.0001770,0.2000000,0.1250000,10032
TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Left wheel,Silver,No,TOYOTA,CAMRY,SEDAN,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,SILVER,NO,14378.2583811,12742.1087257,14159.5858168,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,15333.5653059,23533.4518021,-,2009,2.4,251200 km,4.0000000,8,0,2009,2.4000000,0,251200,4.0000000,8,0.0000000,0.8641975,0.1200000,0.0001170,0.2000000,0.5000000,21012
HYUNDAI,Tucson,Jeep,Diesel,Automatic,Front,04-May,Left wheel,White,Yes,HYUNDAI,TUCSON,JEEP,DIESEL,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,21956.5739967,30227.4491721,23520.2505712,36298.9310787,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,836,2010,2,221000 km,4.0000000,4,836,2010,2.0000000,0,221000,4.0000000,4,0.0713676,0.8765432,0.1000000,0.0001029,0.2000000,0.2500000,23138
NISSAN,March,Hatchback,Petrol,Automatic,Front,04-May,Left wheel,Black,Yes,NISSAN,MARCH,HATCHBACK,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLACK,YES,10207.3300496,11808.4075124,11346.8436235,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18086.8626653,18478.9556784,419,2013,1.2,187175 km,4.0000000,4,419,2013,1.2000000,0,187175,4.0000000,4,0.0357692,0.9135802,0.0600000,0.0000872,0.2000000,0.2500000,4265
HYUNDAI,Elantra,Sedan,LPG,Automatic,Front,04-May,Left wheel,Silver,Yes,HYUNDAI,ELANTRA,SEDAN,LPG,AUTOMATIC,FRONT,4,LEFT WHEEL,SILVER,YES,21956.5739967,15977.3790731,14159.5858168,13617.4413579,16011.0486705,20599.3767854,17089.9312887,20737.4846683,15333.5653059,18478.9556784,730,2016,1.6,74909 km,4.0000000,4,730,2016,1.6000000,0,74909,4.0000000,4,0.0623186,0.9506173,0.0800000,0.0000349,0.2000000,0.2500000,27504
MERCEDES-BENZ,E 350,Sedan,Diesel,Automatic,Rear,04-May,Left wheel,White,Yes,MERCEDES-BENZ,E 350,SEDAN,DIESEL,AUTOMATIC,REAR,4,LEFT WHEEL,WHITE,YES,18318.5683697,11656.3850257,14159.5858168,36298.9310787,16011.0486705,17448.8573494,17089.9312887,20737.4846683,18498.8401849,18478.9556784,1053,2014,3.5,184467 km,6.0000000,12,1053,2014,3.5000000,0,184467,6.0000000,12,0.0898924,0.9259259,0.1750000,0.0000859,0.3333333,0.7500000,941
VOLKSWAGEN,Golf 4,Hatchback,Petrol,Manual,Front,04-May,Left wheel,Silver,No,VOLKSWAGEN,GOLF 4,HATCHBACK,PETROL,MANUAL,FRONT,4,LEFT WHEEL,SILVER,NO,11764.1629492,18617.2561691,11346.8436235,17162.3155529,39404.6623373,20599.3767854,17089.9312887,20737.4846683,15333.5653059,23533.4518021,-,2002,2,190000 km,4.0000000,6,0,2002,2.0000000,0,190000,4.0000000,6,0.0000000,0.7777778,0.1000000,0.0000885,0.2000000,0.3750000,7213
TOYOTA,Camry,Sedan,Hybrid,Automatic,Front,04-May,Left wheel,White,Yes,TOYOTA,CAMRY,SEDAN,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,14378.2583811,12742.1087257,14159.5858168,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,779,2013,2.5,234218 km,4.0000000,12,779,2013,2.5000000,0,234218,4.0000000,12,0.0665016,0.9135802,0.1250000,0.0001091,0.2000000,0.7500000,6429
TOYOTA,Highlander,Sedan,Hybrid,Automatic,4x4,04-May,Left wheel,White,Yes,TOYOTA,HIGHLANDER,SEDAN,HYBRID,AUTOMATIC,4X4,4,LEFT WHEEL,WHITE,YES,14378.2583811,10714.9506463,14159.5858168,10903.2491977,16011.0486705,18911.5534039,17089.9312887,20737.4846683,18498.8401849,18478.9556784,1750,2008,3.3,334414 km,6.0000000,12,1750,2008,3.3000000,0,334414,6.0000000,12,0.1493939,0.8518519,0.1650000,0.0001557,0.3333333,0.7500000,12544
HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Left wheel,Black,Yes,HYUNDAI,ELANTRA,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLACK,YES,21956.5739967,15977.3790731,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18086.8626653,18478.9556784,730,2016,1.6,72507 km,4.0000000,4,730,2016,1.6000000,0,72507,4.0000000,4,0.0623186,0.9506173,0.0800000,0.0000338,0.2000000,0.2500000,20071
HYUNDAI,Santa FE,Jeep,Diesel,Automatic,Front,04-May,Left wheel,White,Yes,HYUNDAI,SANTA FE,JEEP,DIESEL,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,21956.5739967,39004.0629882,23520.2505712,36298.9310787,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,707,2011,2,164651 km,4.0000000,4,707,2011,2.0000000,0,164651,4.0000000,4,0.0603551,0.8888889,0.1000000,0.0000767,0.2000000,0.2500000,26999
FERRARI,F50,Coupe,Petrol,Automatic,Rear,02-Mar,Left wheel,Silver,Yes,FERRARI,F50,COUPE,PETROL,AUTOMATIC,REAR,2,LEFT WHEEL,SILVER,YES,19851.7817860,19851.7817860,21840.5164177,17162.3155529,16011.0486705,17448.8573494,85611.0594215,20737.4846683,15333.5653059,18478.9556784,3015,2017,6.3,419200 km,12.0000000,12,3015,2017,6.3000000,0,419200,12.0000000,12,0.2573843,0.9629630,0.3150000,0.0001952,0.7333333,0.7500000,31988
HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Left wheel,White,Yes,HYUNDAI,ELANTRA,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,21956.5739967,15977.3790731,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,1017,2017,2,115974 km,4.0000000,12,1017,2017,2.0000000,0,115974,4.0000000,12,0.0868192,0.9629630,0.1000000,0.0000540,0.2000000,0.7500000,4547
MERCEDES-BENZ,CL 500,Coupe,CNG,Tiptronic,Rear,02-Mar,Left wheel,Silver,Yes,MERCEDES-BENZ,CL 500,COUPE,CNG,TIPTRONIC,REAR,2,LEFT WHEEL,SILVER,YES,18318.5683697,19672.1652600,21840.5164177,9029.0145166,25387.1017835,17448.8573494,85611.0594215,20737.4846683,15333.5653059,18478.9556784,-,2000,5,245000 km,8.0000000,10,0,2000,5.0000000,0,245000,8.0000000,10,0.0000000,0.7530864,0.2500000,0.0001141,0.4666667,0.6250000,14113
HYUNDAI,Elantra,Sedan,Petrol,Automatic,Front,04-May,Left wheel,Blue,Yes,HYUNDAI,ELANTRA,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLUE,YES,21956.5739967,15977.3790731,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,51432.4322560,18478.9556784,584,2014,1.8,40963 km,4.0000000,12,584,2014,1.8000000,0,40963,4.0000000,12,0.0498549,0.9259259,0.0900000,0.0000191,0.2000000,0.7500000,251
CHEVROLET,Cruze,Sedan,Petrol,Automatic,Front,04-May,Left wheel,Blue,Yes,CHEVROLET,CRUZE,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLUE,YES,15631.2040472,11885.9585091,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,51432.4322560,18478.9556784,586,2012,1.8,181550 km,4.0000000,12,586,2012,1.8000000,0,181550,4.0000000,12,0.0500256,0.9012346,0.0900000,0.0000845,0.2000000,0.7500000,2901
TOYOTA,Camry,Sedan,Petrol,Automatic,Front,04-May,Left wheel,Black,Yes,TOYOTA,CAMRY,SEDAN,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BLACK,YES,14378.2583811,12742.1087257,14159.5858168,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18086.8626653,18478.9556784,781,2012,2.5,230336 km,4.0000000,12,781,2012,2.5000000,0,230336,4.0000000,12,0.0666724,0.9012346,0.1250000,0.0001073,0.2000000,0.7500000,5645
LEXUS,RX 450,Jeep,Hybrid,Automatic,4x4,04-May,Left wheel,Black,Yes,LEXUS,RX 450,JEEP,HYBRID,AUTOMATIC,4X4,4,LEFT WHEEL,BLACK,YES,19295.3661710,9980.3011905,23520.2505712,10903.2491977,16011.0486705,18911.5534039,17089.9312887,20737.4846683,18086.8626653,18478.9556784,1172,2011,3.5,101816 km,6.0000000,12,1172,2011,3.5000000,0,101816,6.0000000,12,0.1000512,0.8888889,0.1750000,0.0000474,0.3333333,0.7500000,188
TOYOTA,Yaris,Hatchback,Petrol,Automatic,Front,02-Mar,Left wheel,White,No,TOYOTA,YARIS,HATCHBACK,PETROL,AUTOMATIC,FRONT,2,LEFT WHEEL,WHITE,NO,14378.2583811,14930.2727043,11346.8436235,17162.3155529,16011.0486705,20599.3767854,85611.0594215,20737.4846683,18498.8401849,23533.4518021,503,2012,1.5,136640 km,4.0000000,8,503,2012,1.5000000,0,136640,4.0000000,8,0.0429401,0.9012346,0.0750000,0.0000636,0.2000000,0.5000000,12231
FORD,Fiesta,Hatchback,Petrol,Automatic,Front,04-May,Left wheel,Beige,No,FORD,FIESTA,HATCHBACK,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,BEIGE,NO,16689.1262008,14396.9943081,11346.8436235,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,17070.8028294,23533.4518021,528,2014,1.6,56000 km,4.0000000,10,528,2014,1.6000000,0,56000,4.0000000,10,0.0450743,0.9259259,0.0800000,0.0000261,0.2000000,0.6250000,12858
FORD,Escape,Jeep,Hybrid,Automatic,Front,04-May,Left wheel,White,Yes,FORD,ESCAPE,JEEP,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,WHITE,YES,16689.1262008,9893.3384879,23520.2505712,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18498.8401849,18478.9556784,1185,2009,2.5,193614 km,4.0000000,0,1185,2009,2.5000000,0,193614,4.0000000,0,0.1011610,0.8641975,0.1250000,0.0000902,0.2000000,0.0000000,220
MERCEDES-BENZ,ML 350,Jeep,Diesel,Automatic,4x4,04-May,Left wheel,Black,Yes,MERCEDES-BENZ,ML 350,JEEP,DIESEL,AUTOMATIC,4X4,4,LEFT WHEEL,BLACK,YES,18318.5683697,15939.5920151,23520.2505712,36298.9310787,16011.0486705,18911.5534039,17089.9312887,20737.4846683,18086.8626653,18478.9556784,1850,2008,3.5,366869 km,6.0000000,12,1850,2008,3.5000000,0,366869,6.0000000,12,0.1579307,0.8518519,0.1750000,0.0001708,0.3333333,0.7500000,3763
TOYOTA,Aqua,Hatchback,Petrol,Automatic,Front,04-May,Left wheel,Yellow,Yes,TOYOTA,AQUA,HATCHBACK,PETROL,AUTOMATIC,FRONT,4,LEFT WHEEL,YELLOW,YES,14378.2583811,16508.7922786,11346.8436235,17162.3155529,16011.0486705,20599.3767854,17089.9312887,20737.4846683,18422.3301379,18478.9556784,503,2012,1.5,103000 km,4.0000000,4,503,2012,1.5000000,0,103000,4.0000000,4,0.0429401,0.9012346,0.0750000,0.0000480,0.2000000,0.2500000,18422
BMW,535,Sedan,Petrol,Automatic,4x4,04-May,Left wheel,White,Yes,BMW,535,SEDAN,PETROL,AUTOMATIC,4X4,4,LEFT WHEEL,WHITE,YES,21076.6479150,28172.7171628,14159.5858168,17162.3155529,16011.0486705,18911.5534039,17089.9312887,20737.4846683,18498.8401849,18478.9556784,1018,2011,3,163739 km,6.0000000,12,1018,2011,3.0000000,0,163739,6.0000000,12,0.0869046,0.8888889,0.1500000,0.0000762,0.3333333,0.7500000,706
CHEVROLET,Volt,Hatchback,Hybrid,Automatic,Front,04-May,Left wheel,Blue,Yes,CHEVROLET,VOLT,HATCHBACK,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,BLUE,YES,15631.2040472,10592.1588260,11346.8436235,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,51432.4322560,18478.9556784,382,2017,1.5,52062 km,4.0000000,0,382,2017,1.5000000,0,52062,4.0000000,0,0.0326106,0.9629630,0.0750000,0.0000242,0.2000000,0.0000000,26030
HONDA,Insight,Hatchback,Hybrid,Automatic,Front,04-May,Left wheel,Grey,Yes,HONDA,INSIGHT,HATCHBACK,HYBRID,AUTOMATIC,FRONT,4,LEFT WHEEL,GREY,YES,14390.6988168,8448.3061450,11346.8436235,10903.2491977,16011.0486705,20599.3767854,17089.9312887,20737.4846683,19423.6326880,18478.9556784,574,2010,1.3,184250 km,4.0000000,0,574,2010,1.3000000,0,184250,4.0000000,0,0.0490012,0.8765432,0.0650000,0.0000858,0.2000000,0.0000000,220
